Name,ID,Identifier,Type
Western Digital,2539,efbc7a23-0558-c9d5-d9f2-609c433a2c4b,Crunchbase UUID
Enflame,6919,enflame|shanghai suiyuan|beijing suiyuan|燧原科技,Regex
Enflame,6919,https://permid.org/1-5064695170,PermID
Enflame,6919,https://www.crunchbase.com/organization/suiyuan-technology,Crunchbase URL
Deepblue Technology,67,\b深兰科技\b|\b深兰科技有限公司\b|\bshenlan\s+keji\b|\b深兰科技.?上海.?有限公司\b|\bdeepblue\s+technology\s+.?shanghai.?\s+co.?\s+ltd\b|\bdeepblue\s+technology\b|\bdeepblue\b,Regex
Deepblue Technology,67,5067168992,PermID
Deepblue Technology,67,https://www.linkedin.com/company/deepbluetechnology,LinkedIn
Deepblue Technology,67,https://www.crunchbase.com/organization/deepblue-technology,Crunchbase URL
Deepblue Technology,67,50920b34-6f03-4f00-a1ec-d72adc72ed11,Crunchbase UUID
Nio,596,\bnextev\b|\bnio\s+limited\b|\bnextcar\b|\b蔚来\b|(^|\^)weilai\b|\b上海蔚来汽车有限公司\b|\bshanghai\s+weilai\s+automobile\s+co.?.?\s+ltd\b|\bnio\s+inc.?\b|\bblue\s+sky\s+coming\b|\bnextev\b|\bshanghai\s+weilai\s+auto,Regex
Nio,596,5064707091,PermID
Nio,596,https://www.linkedin.com/company/nio,LinkedIn
Nio,596,https://www.crunchbase.com/organization/nextev,Crunchbase URL
Nio,596,0af9627f-abe2-d21f-8832-7022de2fa311,Crunchbase UUID
Xiaohongshu (Little Red Book),279,\binformation\s+technology\s+.?shanghai.?\s+co.?.?\s+ltd.?\b|\blittle\s+red\s+book\b|\bxiaohongshu\b|\b小红书\b|\b行吟信息科技.?上海.?有限公司\b|\bxingyin\s+xinxi\s+keji\s+.?shanghai.?\s+youxian\s+gongsi\b|\bxingyin\s+information\s+technology\s+.?shanghai.?\s+co.?.?\s+ltd.?\b|\bxingyin\s+information\s+technology\s+shanghai\s+co\s+ltd\b|\bxiaohongshu\s+.?little\s+red\s+book.?\b,Regex
Xiaohongshu (Little Red Book),279,5043318136,PermID
Xiaohongshu (Little Red Book),279,https://www.linkedin.com/company/xiaohongshu,LinkedIn
Xiaohongshu (Little Red Book),279,https://www.crunchbase.com/organization/xiaohongshu,Crunchbase URL
Xiaohongshu (Little Red Book),279,f5b4c5ec-fc40-1bd7-e34a-401b3b8c4ade,Crunchbase UUID
Celepixel,53,\bcelepixel\b|\bcelepixel\b|\bcelepixel\s+technology\b|\bcelepixel\s+technology\s+co.?.?\s+ltd.?\b|\b芯仑科技\b|\bcelepixel\b,Regex
Celepixel,53,https://www.linkedin.com/company/celepixel-technology,LinkedIn
Tencent,245,grid.471330.2,GRID
Tencent,245,\btencent\s+holdings\b|\btencent\s+ltd\b|\btengxun\b|\b腾讯\b|\btencent\s+holdings\s+limited\b|(^|\^)\btencent\b,Regex
Tencent,245,4295865078,PermID
Tencent,245,5057833188,PermID
Tencent,245,https://www.linkedin.com/company/tencentglobal,LinkedIn
Tencent,245,https://www.crunchbase.com/organization/tencent,Crunchbase URL
Tencent,245,3cae090b-ed2d-95f8-79a9-e32ca480258f,Crunchbase UUID
Ping An,202,\b中国平安\b|\b平安金融\b|\bchina\s+ping\s+an\b|\b中国平安保险集团\b|\bping\s+an\s+technol|\bping\s+an\s+\w+\s+technol,Regex
Ping An,202,4295864721,PermID
Ping An,202,https://www.linkedin.com/company/ping-an,LinkedIn
Ping An,202,https://www.crunchbase.com/organization/ping-an,Crunchbase URL
Ping An,202,46132ff1-8140-51c5-fba1-1e537e892f40,Crunchbase UUID
DJI,78,grid.493767.8,GRID
DJI,78,\bdji\s+innovations\b|\bdji\s+international\s+co\s+ltd\b|\bsz\s+dji\s+technology\s+co.?.?\s+ltd.?\b|\b大疆\b|\b大疆创新\b|\b大疆创新科技有限公司\b|\bda.?jiang\s+innovations\b|\bdajiang\s+chuangxin\s+keji\s+youxian\s+gongsi\b|\bdã\s+.?jiäng\s+innovations\s+science\s+and\s+technology\b|(^|\^)dji($|\^),Regex
DJI,78,5060004785,PermID
DJI,78,https://www.linkedin.com/company/dji,LinkedIn
DJI,78,https://www.crunchbase.com/organization/dji,Crunchbase URL
DJI,78,43149a55-3eb5-b954-c600-f1f00a07070b,Crunchbase UUID
Huawei,112,10697771,BGOV
Huawei,112,grid.453400.6,GRID
Huawei,112,grid.450842.f,GRID
Huawei,112,grid.424748.9,GRID
Huawei,112,grid.435078.d,GRID
Huawei,112,grid.471160.5,GRID
Huawei,112,grid.486148.7,GRID
Huawei,112,grid.420699.0,GRID
Huawei,112,\bhuawei\s+technologies\b|\bhuawei\s+technologies\s+co.?.?\s+ltd.?\b|\b华为\b|\b华为公司\b|\b华为技术有限公司\b|\bhuawei\b,Regex
Huawei,112,4296309931,PermID
Huawei,112,https://www.linkedin.com/company/huawei,LinkedIn
Huawei,112,https://www.crunchbase.com/organization/huawei,Crunchbase URL
Huawei,112,09cce08a-c9fc-0e79-e825-249b00642c79,Crunchbase UUID
ZTE,289,grid.471348.d,GRID
ZTE,289,grid.481796.5,GRID
ZTE,289,\b中兴\b|\b中兴通讯股份有限公司\b|\bzte\s+corporation\b|\bzte\s+corp\b|\bzte\b,Regex
ZTE,289,4295865240,PermID
ZTE,289,https://www.linkedin.com/company/zte,LinkedIn
ZTE,289,https://www.crunchbase.com/organization/zte-corporation,Crunchbase URL
ZTE,289,2ea7da9d-f3e2-de8a-a848-af25c045096c,Crunchbase UUID
Gartner,2336,680186,BGOV
Gartner,2336,670108,BGOV
Gartner,2336,grid.470575.4,GRID
Gartner,2336,(^|\^)gartner($|\^)|\bgartner\s+consulting\b|\bgartner\s+group\b|\bgartner\s+group.?\s+inc\b|\bgartner\s+inc\b,Regex
Gartner,2336,4295903161,PermID
Gartner,2336,https://www.linkedin.com/company/gartner,LinkedIn
Gartner,2336,https://www.crunchbase.com/organization/gartner,Crunchbase URL
Gartner,2336,b3bac9d0-5439-2608-1606-70e9a2d8f22d,Crunchbase UUID
Synchrony Financial,2501,\bsynchrony($|\^)|\bsynchrony\s+financial\b,Regex
Synchrony Financial,2501,5042214022,PermID
Synchrony Financial,2501,https://www.linkedin.com/company/synchrony-financial,LinkedIn
Synchrony Financial,2501,https://www.crunchbase.com/organization/synchrony-financial,Crunchbase URL
Synchrony Financial,2501,bf409762-8e76-3ac8-d340-ef75b9fa1060,Crunchbase UUID
United Rentals,2521,1095511,BGOV
United Rentals,2521,1089878,BGOV
United Rentals,2521,838296,BGOV
United Rentals,2521,676528,BGOV
United Rentals,2521,903018,BGOV
United Rentals,2521,10587840,BGOV
United Rentals,2521,1069114,BGOV
United Rentals,2521,(^|\^)united\s+rentals\s+inc\b|(^|\^)united\s+rentals\b|(^|\^)united\s+rentals.?\s+inc.?\b,Regex
United Rentals,2521,4295905175,PermID
United Rentals,2521,https://www.linkedin.com/company/united-rentals,LinkedIn
United Rentals,2521,https://www.crunchbase.com/organization/united-rentals,Crunchbase URL
United Rentals,2521,907ec082-c31f-1d2a-7520-a6a1a2ec630c,Crunchbase UUID
Charter Communications,1985,\bCharter\s+Communications\b,Regex
Charter Communications,1985,4295894971,PermID
Charter Communications,1985,https://www.linkedin.com/company/charter-communications,LinkedIn
Charter Communications,1985, https://www.crunchbase.com/organization/charter-communications,Crunchbase URL
Charter Communications,1985, 9652c9de-5056-588f-334d-d64828b8c6ab,Crunchbase UUID
D. R. Horton,2278,\bd.?r.?\s+horton.?\s+inc.?\b|\bdr\s+horton\b|\bd.?\s+r.?\s+horton\b,Regex
D. R. Horton,2278,4295903861,PermID
D. R. Horton,2278,https://www.linkedin.com/company/dr-horton,LinkedIn
D. R. Horton,2278,https://www.crunchbase.com/organization/d-r-horton,Crunchbase URL
D. R. Horton,2278,5a93c860-7fc4-2a6d-c206-76898dee98c5,Crunchbase UUID
Avalonbay Communities,2226,\bavalonbay.?\s+inc.?\b|\bavalonbay\b|\bavalonbay\s+communities.?\s+inc.?\b,Regex
Avalonbay Communities,2226,4295903478,PermID
Avalonbay Communities,2226,https://www.linkedin.com/company/avalonbay-communities,LinkedIn
Avalonbay Communities,2226,https://www.crunchbase.com/organization/avalonbay,Crunchbase URL
Avalonbay Communities,2226,55d9d7b2-3c0a-f750-6388-174164320bdc,Crunchbase UUID
AES,2194,5900720,BGOV
AES,2194,667516,BGOV
AES,2194,grid.467156.7,GRID
AES,2194,grid.467158.9,GRID
AES,2194,grid.472733.6,GRID
AES,2194,(^|\^)aes($|\^)|\baes\s+corp\b|\baes\s\W\b,Regex
AES,2194,4295903289,PermID
AES,2194,https://www.linkedin.com/company/aes,LinkedIn
AES,2194,https://www.crunchbase.com/organization/aes,Crunchbase URL
AES,2194,96c2dcc2-eee2-a374-231e-233c32592d74,Crunchbase UUID
T. Rowe Price Group,2502,(^|\^)t.?\s+rowe\s+price\s+group.?\s+inc.?\b|(^|\^)t.?\s+rowe\s+price\b|(^|\^)t.?\s+rowe\s+price\s+associates\b|(^|\^)t.?roweprice\b|(^|\^)t.?\s+rowe\s+price\s+group\b,Regex
T. Rowe Price Group,2502,4295907655,PermID
T. Rowe Price Group,2502,https://www.linkedin.com/company/t--rowe-price,LinkedIn
T. Rowe Price Group,2502,https://www.crunchbase.com/organization/t-rowe-price,Crunchbase URL
T. Rowe Price Group,2502,6d0363b8-edcf-07d2-dc50-cc15adda3ede,Crunchbase UUID
Under Armour,2518,912585,BGOV
Under Armour,2518,grid.450232.2,GRID
Under Armour,2518,\bunder\s+armour.?\s+inc.?\b|\bunder\s+armour.?\b|\bunder\s+armour.?.?\s+inc.?\b|\bunder\s+armour\b,Regex
Under Armour,2518,4295914754,PermID
Under Armour,2518,https://www.linkedin.com/company/under-armour,LinkedIn
Under Armour,2518,https://www.crunchbase.com/organization/under-armour,Crunchbase URL
Under Armour,2518,33539e1d-3a92-c2ce-a822-fd158669fa98,Crunchbase UUID
McCormick,2410,5435797,BGOV
McCormick,2410,grid.489032.4,GRID
McCormick,2410,\bmccormick\s+.?\s+company\s+inc\b|(^|\^)mccormick($|\^)|\bmccormick\s+.?\s+company.?\s+inc.?\b|\bmccormick\s+.?\s+company\b|(^|\^)mccormick\s+.?\s+co.?\b,Regex
McCormick,2410,4295904494,PermID
McCormick,2410,https://www.linkedin.com/company/mccormick,LinkedIn
McCormick,2410,https://www.crunchbase.com/organization/mccormick-company,Crunchbase URL
McCormick,2410,0e95b508-2d52-158e-b2aa-0e0e65000571,Crunchbase UUID
Constellation Energy,6949,\bconstellation energy\b,Regex
Constellation Energy,6949,https://permid.org/1-5081500884,PermID
Constellation Energy,6949,https://www.linkedin.com/company/constellation-energy/jobs/,LinkedIn
Constellation Energy,6949,https://www.crunchbase.com/organization/constellation-4539,Crunchbase URL
Biogen,1536,grid.497435.8,GRID
Biogen,1536,grid.482381.4,GRID
Biogen,1536,grid.476059.9,GRID
Biogen,1536,grid.476066.5,GRID
Biogen,1536,grid.476070.2,GRID
Biogen,1536,grid.476080.d,GRID
Biogen,1536,grid.417832.b,GRID
Biogen,1536,grid.476052.2,GRID
Biogen,1536,(^|\^)biogen($|\^)|\bbiogen\s+corp\b|\bbiogen\s+ma\b,Regex
Biogen,1536,4295906748,PermID
Biogen,1536,https://www.linkedin.com/company/biogen-,LinkedIn
Biogen,1536,https://www.crunchbase.com/organization/biogen-idec,Crunchbase URL
Biogen,1536,aaa4a215-5105-818e-55f9-b956a80f4dac,Crunchbase UUID
Akamai Technologies,1765,grid.497049.7,GRID
Akamai Technologies,1765,\bakamai\s\W\b|(^|\^)akamai($|\^),Regex
Akamai Technologies,1765,4295912422,PermID
Akamai Technologies,1765,https://www.linkedin.com/company/akamai-technologies,LinkedIn
Akamai Technologies,1765,https://www.crunchbase.com/organization/akamai-technologies,Crunchbase URL
Akamai Technologies,1765,6827f18b-09a0-58e4-ab12-0c26b8d2bda5,Crunchbase UUID
GE Vernova,6962,\bGE\sVernova(?:\sInc)?\b,Regex
GE Vernova,6962,https://permid.org/1-5086720112,PermID
GE Vernova,6962,https://www.linkedin.com/company/gevernova/,LinkedIn
GE Vernova,6962,https://www.crunchbase.com/organization/ge-vernova,Crunchbase URL
Moderna Therapeutics,1752, grid.479574.c,GRID
Moderna Therapeutics,1752,\bModerna\s+Therapeutics\b,Regex
Moderna Therapeutics,1752,5066596648,PermID
Moderna Therapeutics,1752,https://www.linkedin.com/company/modernatx,LinkedIn
Moderna Therapeutics,1752,https://www.crunchbase.com/organization/moderna-therapeutics,Crunchbase URL
Moderna Therapeutics,1752,416361c1-aa7c-8fce-1ab1-5d03b0f433bc,Crunchbase UUID
Tamr,243,10718799,BGOV
Tamr,243,\btamr.?\s+inc.?\b|\btamr\b,Regex
Tamr,243,5042932770,PermID
Tamr,243,https://www.linkedin.com/company/tamrinc,LinkedIn
Tamr,243,https://www.crunchbase.com/organization/tamr,Crunchbase URL
Tamr,243,38b64a43-111c-032d-1908-7910633bf851,Crunchbase UUID
Astrazeneca,341,10565478,BGOV
Astrazeneca,341,grid.476086.b,GRID
Astrazeneca,341,grid.417815.e,GRID
Astrazeneca,341,grid.476012.6,GRID
Astrazeneca,341,grid.467202.5,GRID
Astrazeneca,341,grid.497589.e,GRID
Astrazeneca,341,grid.424144.3,GRID
Astrazeneca,341,grid.418152.b,GRID
Astrazeneca,341,grid.467208.f,GRID
Astrazeneca,341,grid.418151.8,GRID
Astrazeneca,341,grid.459399.b,GRID
Astrazeneca,341,grid.487189.b,GRID
Astrazeneca,341,grid.487186.4,GRID
Astrazeneca,341,grid.476017.3,GRID
Astrazeneca,341,grid.487187.5,GRID
Astrazeneca,341,grid.488280.e,GRID
Astrazeneca,341,grid.497506.9,GRID
Astrazeneca,341,grid.476010.4,GRID
Astrazeneca,341,grid.476014.0,GRID
Astrazeneca,341,\bastrazeneca\s+plc\b|\bastrazeneca\b,Regex
Astrazeneca,341,4295894341,PermID
Astrazeneca,341,https://www.linkedin.com/company/astrazeneca,LinkedIn
Astrazeneca,341,https://www.crunchbase.com/organization/astrazeneca,Crunchbase URL
Astrazeneca,341,2339d639-581b-690d-668d-f11ad904471d,Crunchbase UUID
Arm,338,827673,BGOV
Arm,338,grid.28867.33,GRID
Arm,338,\barm\s+limited\b|\barm\s+holdings\b|\barm\s+ltd\b|^arm$,Regex
Arm,338,4296613277,PermID
Arm,338,https://www.linkedin.com/company/arm,LinkedIn
Arm,338,https://www.crunchbase.com/organization/arm,Crunchbase URL
Arm,338,8f7a0af0-5b16-e13c-523d-c89326d867fb,Crunchbase UUID
Dentsply Sirona,2282,674117,BGOV
Dentsply Sirona,2282,828579,BGOV
Dentsply Sirona,2282,689381,BGOV
Dentsply Sirona,2282,783820,BGOV
Dentsply Sirona,2282,676955,BGOV
Dentsply Sirona,2282,679507,BGOV
Dentsply Sirona,2282,grid.480078.3,GRID
Dentsply Sirona,2282,grid.491736.e,GRID
Dentsply Sirona,2282,grid.482304.9,GRID
Dentsply Sirona,2282,\bdentsply\s+international\b|\bdentsply\s+sirona\s+inc\b|\bdentsply\s+sirona\b,Regex
Dentsply Sirona,2282,4295906169,PermID
Dentsply Sirona,2282,https://www.linkedin.com/company/dentsplysirona,LinkedIn
Dentsply Sirona,2282,https://www.crunchbase.com/organization/dentsply-international,Crunchbase URL
Dentsply Sirona,2282,d5dde657-3517-475d-edfe-583fc0f5f60f,Crunchbase UUID
Truist Financial,2514,107252,BGOV
Truist Financial,2514,\btruist\s+financial\s+corporation\b|\btruist($|\^)|\btruist\s+financial\s+corp\b|\btruist\s+financial\b,Regex
Truist Financial,2514,4295903505,PermID
Truist Financial,2514,https://www.linkedin.com/company/truistfinancialcorporation,LinkedIn
Truist Financial,2514,https://www.crunchbase.com/organization/truist-financial,Crunchbase URL
Truist Financial,2514,344fc28d-121a-47b5-905d-34e553f8176a,Crunchbase UUID
Sealed Air,2486,774463,BGOV
Sealed Air,2486,691472,BGOV
Sealed Air,2486,197774,BGOV
Sealed Air,2486,grid.501304.3,GRID
Sealed Air,2486,grid.480098.d,GRID
Sealed Air,2486,\bsealed\s+air\s+corp\b|\bsealed\s+air\s+corporation\b|\bsealed\s+air\b,Regex
Sealed Air,2486,4295904898,PermID
Sealed Air,2486,https://www.linkedin.com/company/sealed-air-corporation,LinkedIn
Sealed Air,2486,https://www.crunchbase.com/organization/sealed-air-corporation,Crunchbase URL
Sealed Air,2486,369210c3-4800-9d00-acf4-05415a605aa0,Crunchbase UUID
Bank of America,811,grid.467231.5,GRID
Bank of America,811,\bBank\s+of\s+America,Regex
Bank of America,811,8589934339,PermID
Bank of America,811,https://www.linkedin.com/company/bank-of-america,LinkedIn
Bank of America,811,https://www.crunchbase.com/organization/bank-of-america,Crunchbase URL
Bank of America,811,a7c69d60-5083-08ef-937b-6cef93a9728c,Crunchbase UUID
Albemarle,2198,991175,BGOV
Albemarle,2198,grid.434767.5,GRID
Albemarle,2198,grid.471067.3,GRID
Albemarle,2198,grid.472855.9,GRID
Albemarle,2198,grid.481571.e,GRID
Albemarle,2198,(^|\^)albermarle($|\^)|\balbemarle\s+corporation\b|\balbemarle\s+corp\b,Regex
Albemarle,2198,4295903309,PermID
Albemarle,2198,https://www.linkedin.com/company/albemarlecorp,LinkedIn
Albemarle,2198,https://www.crunchbase.com/organization/albemarle,Crunchbase URL
Albemarle,2198,7b960c60-a3f1-79a3-206b-e2db29ed8d29,Crunchbase UUID
Nucor,2185,\bNucor.?Corporation\b|\bNucor.?Corp,Regex
Nucor,2185,4295904636,PermID
Nucor,2185,https://www.linkedin.com/company/nucor-corporation,LinkedIn
Nucor,2185, https://www.crunchbase.com/organization/nucor-corporation,Crunchbase URL
Nucor,2185, 8a7c04f7-64a3-5aec-fe64-e4a36974f0db,Crunchbase UUID
Honeywell International,846,703920,BGOV
Honeywell International,846,673277,BGOV
Honeywell International,846,1101587,BGOV
Honeywell International,846,10742788,BGOV
Honeywell International,846,659573,BGOV
Honeywell International,846,692873,BGOV
Honeywell International,846,824094,BGOV
Honeywell International,846,864995,BGOV
Honeywell International,846,902839,BGOV
Honeywell International,846,11067603,BGOV
Honeywell International,846,664565,BGOV
Honeywell International,846,755496,BGOV
Honeywell International,846,11351656,BGOV
Honeywell International,846,10698788,BGOV
Honeywell International,846,664531,BGOV
Honeywell International,846,694525,BGOV
Honeywell International,846,765650,BGOV
Honeywell International,846,780975,BGOV
Honeywell International,846,868241,BGOV
Honeywell International,846,10610911,BGOV
Honeywell International,846,765651,BGOV
Honeywell International,846,766316,BGOV
Honeywell International,846,781156,BGOV
Honeywell International,846,5067084,BGOV
Honeywell International,846,666152,BGOV
Honeywell International,846,772167,BGOV
Honeywell International,846,662706,BGOV
Honeywell International,846,670977,BGOV
Honeywell International,846,849759,BGOV
Honeywell International,846,692315,BGOV
Honeywell International,846,10556581,BGOV
Honeywell International,846,717421,BGOV
Honeywell International,846,792133,BGOV
Honeywell International,846,980143,BGOV
Honeywell International,846,1063249,BGOV
Honeywell International,846,10556704,BGOV
Honeywell International,846,664532,BGOV
Honeywell International,846,10690493,BGOV
Honeywell International,846,669489,BGOV
Honeywell International,846,673691,BGOV
Honeywell International,846,417127,BGOV
Honeywell International,846,10741481,BGOV
Honeywell International,846,730669,BGOV
Honeywell International,846,769236,BGOV
Honeywell International,846,677737,BGOV
Honeywell International,846,10757168,BGOV
Honeywell International,846,663497,BGOV
Honeywell International,846,677173,BGOV
Honeywell International,846,1024791,BGOV
Honeywell International,846,782796,BGOV
Honeywell International,846,10603150,BGOV
Honeywell International,846,768821,BGOV
Honeywell International,846,789475,BGOV
Honeywell International,846,766548,BGOV
Honeywell International,846,789941,BGOV
Honeywell International,846,975184,BGOV
Honeywell International,846,10644559,BGOV
Honeywell International,846,10722201,BGOV
Honeywell International,846,821677,BGOV
Honeywell International,846,10723813,BGOV
Honeywell International,846,692077,BGOV
Honeywell International,846,671511,BGOV
Honeywell International,846,673691,BGOV
Honeywell International,846,677008,BGOV
Honeywell International,846,11554655,BGOV
Honeywell International,846,759263,BGOV
Honeywell International,846,766722,BGOV
Honeywell International,846,873967,BGOV
Honeywell International,846,667832,BGOV
Honeywell International,846,670753,BGOV
Honeywell International,846,677242,BGOV
Honeywell International,846,831561,BGOV
Honeywell International,846,1029301,BGOV
Honeywell International,846,1022138,BGOV
Honeywell International,846,15392,BGOV
Honeywell International,846,1160918,BGOV
Honeywell International,846,149770,BGOV
Honeywell International,846,697203,BGOV
Honeywell International,846,798225,BGOV
Honeywell International,846,1157490,BGOV
Honeywell International,846,10646354,BGOV
Honeywell International,846,661574,BGOV
Honeywell International,846,755825,BGOV
Honeywell International,846,828395,BGOV
Honeywell International,846,365215,BGOV
Honeywell International,846,665272,BGOV
Honeywell International,846,10758078,BGOV
Honeywell International,846,782411,BGOV
Honeywell International,846,831436,BGOV
Honeywell International,846,11456621,BGOV
Honeywell International,846,672115,BGOV
Honeywell International,846,677308,BGOV
Honeywell International,846,909329,BGOV
Honeywell International,846,926433,BGOV
Honeywell International,846,676501,BGOV
Honeywell International,846,10637371,BGOV
Honeywell International,846,419383,BGOV
Honeywell International,846,740492,BGOV
Honeywell International,846,980196,BGOV
Honeywell International,846,1069466,BGOV
Honeywell International,846,10628630,BGOV
Honeywell International,846,10628913,BGOV
Honeywell International,846,grid.420747.2,GRID
Honeywell International,846,grid.426599.5,GRID
Honeywell International,846,grid.435003.1,GRID
Honeywell International,846,grid.424723.4,GRID
Honeywell International,846,grid.481663.e,GRID
Honeywell International,846,grid.473126.5,GRID
Honeywell International,846,grid.473058.d,GRID
Honeywell International,846,grid.410336.3,GRID
Honeywell International,846,grid.481664.9,GRID
Honeywell International,846,grid.466743.4,GRID
Honeywell International,846,grid.481563.d,GRID
Honeywell International,846,\bhoneywell\s+international\b|(^|\^)honeywell($|\^)|\bhoneywell\s+international\s+inc\b|\bhoneywell\s\W\b,Regex
Honeywell International,846,4295912155,PermID
Honeywell International,846,https://www.linkedin.com/company/honeywell,LinkedIn
Honeywell International,846,https://www.crunchbase.com/organization/honeywell,Crunchbase URL
Honeywell International,846,04c517e9-aa90-b096-7977-9a5e53d7bbdb,Crunchbase UUID
Duke Energy,2294,704860,BGOV
Duke Energy,2294,694519,BGOV
Duke Energy,2294,grid.467336.3,GRID
Duke Energy,2294,\bduke\s+energy\s+corporation\b|\bduke\s+energy\s+corp\b|\bduke\s+energy\s\W\b,Regex
Duke Energy,2294,4295903896,PermID
Duke Energy,2294,https://www.linkedin.com/company/duke-energy-corporation,LinkedIn
Duke Energy,2294,https://www.crunchbase.com/organization/duke-energy-corporation,Crunchbase URL
Duke Energy,2294,d7f73924-27fe-243c-f322-b62e9646b6f7,Crunchbase UUID
Parker-Hannifin,2450,10616962,BGOV
Parker-Hannifin,2450,10718301,BGOV
Parker-Hannifin,2450,42502,BGOV
Parker-Hannifin,2450,894976,BGOV
Parker-Hannifin,2450,10699591,BGOV
Parker-Hannifin,2450,660653,BGOV
Parker-Hannifin,2450,679286,BGOV
Parker-Hannifin,2450,661440,BGOV
Parker-Hannifin,2450,988508,BGOV
Parker-Hannifin,2450,1145738,BGOV
Parker-Hannifin,2450,686615,BGOV
Parker-Hannifin,2450,692907,BGOV
Parker-Hannifin,2450,916503,BGOV
Parker-Hannifin,2450,1100040,BGOV
Parker-Hannifin,2450,900271,BGOV
Parker-Hannifin,2450,11494122,BGOV
Parker-Hannifin,2450,10731713,BGOV
Parker-Hannifin,2450,10757060,BGOV
Parker-Hannifin,2450,829057,BGOV
Parker-Hannifin,2450,844724,BGOV
Parker-Hannifin,2450,813584,BGOV
Parker-Hannifin,2450,10552936,BGOV
Parker-Hannifin,2450,10560270,BGOV
Parker-Hannifin,2450,10635091,BGOV
Parker-Hannifin,2450,776852,BGOV
Parker-Hannifin,2450,776321,BGOV
Parker-Hannifin,2450,10880926,BGOV
Parker-Hannifin,2450,706444,BGOV
Parker-Hannifin,2450,662201,BGOV
Parker-Hannifin,2450,800747,BGOV
Parker-Hannifin,2450,681857,BGOV
Parker-Hannifin,2450,10559398,BGOV
Parker-Hannifin,2450,10730074,BGOV
Parker-Hannifin,2450,675014,BGOV
Parker-Hannifin,2450,677789,BGOV
Parker-Hannifin,2450,852953,BGOV
Parker-Hannifin,2450,912660,BGOV
Parker-Hannifin,2450,10733880,BGOV
Parker-Hannifin,2450,776321,BGOV
Parker-Hannifin,2450,812394,BGOV
Parker-Hannifin,2450,1163362,BGOV
Parker-Hannifin,2450,10637476,BGOV
Parker-Hannifin,2450,663839,BGOV
Parker-Hannifin,2450,10588932,BGOV
Parker-Hannifin,2450,942638,BGOV
Parker-Hannifin,2450,10551162,BGOV
Parker-Hannifin,2450,11058161,BGOV
Parker-Hannifin,2450,10560271,BGOV
Parker-Hannifin,2450,671364,BGOV
Parker-Hannifin,2450,847761,BGOV
Parker-Hannifin,2450,10725368,BGOV
Parker-Hannifin,2450,844051,BGOV
Parker-Hannifin,2450,1055157,BGOV
Parker-Hannifin,2450,1174973,BGOV
Parker-Hannifin,2450,10744065,BGOV
Parker-Hannifin,2450,10618855,BGOV
Parker-Hannifin,2450,858633,BGOV
Parker-Hannifin,2450,671130,BGOV
Parker-Hannifin,2450,10622694,BGOV
Parker-Hannifin,2450,10560249,BGOV
Parker-Hannifin,2450,10681704,BGOV
Parker-Hannifin,2450,920092,BGOV
Parker-Hannifin,2450,948529,BGOV
Parker-Hannifin,2450,10772437,BGOV
Parker-Hannifin,2450,665937,BGOV
Parker-Hannifin,2450,803862,BGOV
Parker-Hannifin,2450,838470,BGOV
Parker-Hannifin,2450,10620689,BGOV
Parker-Hannifin,2450,671542,BGOV
Parker-Hannifin,2450,961090,BGOV
Parker-Hannifin,2450,10637476,BGOV
Parker-Hannifin,2450,10714922,BGOV
Parker-Hannifin,2450,772278,BGOV
Parker-Hannifin,2450,1051818,BGOV
Parker-Hannifin,2450,684089,BGOV
Parker-Hannifin,2450,10751558,BGOV
Parker-Hannifin,2450,grid.474399.4,GRID
Parker-Hannifin,2450,grid.437242.4,GRID
Parker-Hannifin,2450,grid.455785.e,GRID
Parker-Hannifin,2450,grid.481701.b,GRID
Parker-Hannifin,2450,\bparker\s+hannifin\b|\bparker\s+hannifin\s+corp\b|\bparker\s+hannifin\s+corp\b|\bparker.?hannifin\s+corp\b,Regex
Parker-Hannifin,2450,4295903206,PermID
Parker-Hannifin,2450,https://www.linkedin.com/company/parker-hannifin,LinkedIn
Parker-Hannifin,2450,https://www.crunchbase.com/organization/parker-hannifin,Crunchbase URL
Parker-Hannifin,2450,3d934282-bdd8-b5ad-ff8a-3d56a5c11ccd,Crunchbase UUID
Transdigm Group,2513,5923932,BGOV
Transdigm Group,2513,grid.507572.2,GRID
Transdigm Group,2513,\btransdigm($|\^)|\btransdigm\s+group.?\s+inc.?\b|\btransdigm\s+group\b|\btransdigm\s+group\s+inc.?\b|\btransdigm\s+group\s+incorporated\b|\btransdigm\s+group\s+inc\b,Regex
Transdigm Group,2513,4295913094,PermID
Transdigm Group,2513,https://www.linkedin.com/company/transdigm-goup-inc-,LinkedIn
Transdigm Group,2513,https://www.crunchbase.com/organization/transdigm,Crunchbase URL
Transdigm Group,2513,04bd4985-cda8-cd38-8d9c-f76854540c78,Crunchbase UUID
Sherwin-Williams,2488,778679,BGOV
Sherwin-Williams,2488,10643102,BGOV
Sherwin-Williams,2488,10752292,BGOV
Sherwin-Williams,2488,907208,BGOV
Sherwin-Williams,2488,10665683,BGOV
Sherwin-Williams,2488,246486,BGOV
Sherwin-Williams,2488,846109,BGOV
Sherwin-Williams,2488,853464,BGOV
Sherwin-Williams,2488,820995,BGOV
Sherwin-Williams,2488,10877185,BGOV
Sherwin-Williams,2488,1109100,BGOV
Sherwin-Williams,2488,941661,BGOV
Sherwin-Williams,2488,660331,BGOV
Sherwin-Williams,2488,10711994,BGOV
